"","N","variable","value","upper","lower"
"13852",36,"1995-05-01",1.39043199289939e-09,2.10858889104922e-07,-1.34733211249854e-07
"13853",37,"1995-05-01",6.84260684134182e-10,1.26138652432218e-07,-1.53948803823752e-07
"13854",38,"1995-05-01",2.96627615990807e-10,7.65175591571138e-08,-1.7331306177888e-07
"13855",39,"1995-05-01",9.65565731049752e-11,9.66156715891694e-08,-1.62780379584522e-07
"13856",40,"1995-05-01",4.03713737247175e-12,1.07700295883431e-07,-1.34889034163984e-07
"13857",41,"1995-05-01",-3.18660698489644e-11,1.04563208768976e-07,-1.04311492956798e-07
"13858",42,"1995-05-01",-3.96836162944089e-11,8.10002055106797e-08,-7.46064039674909e-08
"13859",43,"1995-05-01",-3.56331671609482e-11,5.95134775986527e-08,-5.03898545659584e-08
"13860",44,"1995-05-01",-2.77352108528155e-11,4.44751582763486e-08,-3.13205093012498e-08
"13861",1,"1995-06-01",0,0,0
"13862",2,"1995-06-01",0.0270431912116364,0.0480802693402616,0.00387870219640715
"13863",3,"1995-06-01",0.0147135841108566,0.0385805144198922,-0.0118600354297451
"13864",4,"1995-06-01",0.0103286398598166,0.0233451004624307,-0.00157313478093184
"13865",5,"1995-06-01",0.00543814321395286,0.0137227369509565,-0.00377515076176201
"13866",6,"1995-06-01",0.00367972877545903,0.00913654163768574,-0.00136265862469999
"13867",7,"1995-06-01",0.00182405048889827,0.00650317524104266,-0.00166482245675156
"13868",8,"1995-06-01",0.00106413323164313,0.00379813945422507,-0.00100969200418636
"13869",9,"1995-06-01",0.000455196028777283,0.00287104644061641,-0.00120385425884078
"13870",10,"1995-06-01",0.000214931802546576,0.00160343489860408,-0.00117945495809479
"13871",11,"1995-06-01",5.06083558844154e-05,0.0010197438992532,-0.00100067463864955
"13872",12,"1995-06-01",-1.91950238767724e-06,0.000631441488122603,-0.000711775917233539
"13873",13,"1995-06-01",-3.07583107318009e-05,0.000392785991292644,-0.000478554350772788
"13874",14,"1995-06-01",-3.13436039580632e-05,0.000218412824077713,-0.000302033627790022
"13875",15,"1995-06-01",-2.84870421295056e-05,0.000140121569941709,-0.000220545419338737
"13876",16,"1995-06-01",-2.10939206803953e-05,8.06019062558951e-05,-0.000156328656973809
"13877",17,"1995-06-01",-1.52247959545734e-05,5.79375372867871e-05,-0.000110680082739679
"13878",18,"1995-06-01",-9.98280876824104e-06,4.07237736753369e-05,-7.51307709846826e-05
"13879",19,"1995-06-01",-6.41194462987234e-06,3.1684564600721e-05,-5.13992666281737e-05
"13880",20,"1995-06-01",-3.84320446232558e-06,2.34857528042234e-05,-3.14100890644773e-05
"13881",21,"1995-06-01",-2.24023740518915e-06,1.68422185738936e-05,-2.46416471459125e-05
"13882",22,"1995-06-01",-1.21652355117256e-06,1.52219397601307e-05,-1.18368165669907e-05
"13883",23,"1995-06-01",-6.27409428066649e-07,1.25630858081624e-05,-1.12538644005783e-05
"13884",24,"1995-06-01",-2.88305237925318e-07,9.06229367701065e-06,-5.90647878988315e-06
"13885",25,"1995-06-01",-1.12668248931547e-07,6.17691138686477e-06,-5.25505098114428e-06
"13886",26,"1995-06-01",-2.49598717352078e-08,4.17478933850536e-06,-3.14374285410767e-06
"13887",27,"1995-06-01",1.16643608973231e-08,3.04328958050839e-06,-2.34284157370477e-06
"13888",28,"1995-06-01",2.38128715621769e-08,2.22347717023751e-06,-1.32907970286465e-06
"13889",29,"1995-06-01",2.39513257738873e-08,1.40003435804792e-06,-7.38642146415923e-07
"13890",30,"1995-06-01",1.98716756868637e-08,8.08774182459853e-07,-4.33312716363833e-07
"13891",31,"1995-06-01",1.47575947778162e-08,4.22737695126761e-07,-3.74623209147652e-07
"13892",32,"1995-06-01",1.02466558615639e-08,4.06879812649785e-07,-2.31198194847075e-07
"13893",33,"1995-06-01",6.71756637205374e-09,2.82052521521872e-07,-2.39880030532602e-07
"13894",34,"1995-06-01",4.20625269027443e-09,2.65808944299332e-07,-1.83188975002838e-07
"13895",35,"1995-06-01",2.51140861717343e-09,2.61681002361029e-07,-1.93611903357855e-07
"13896",36,"1995-06-01",1.43029327609022e-09,1.94183961666448e-07,-9.47305937157142e-08
"13897",37,"1995-06-01",7.68739826968087e-10,1.44329266208188e-07,-9.96332621432972e-08
"13898",38,"1995-06-01",3.83964814148822e-10,1.07439092541062e-07,-6.55986059528392e-08
"13899",39,"1995-06-01",1.70771714182533e-10,8.00946789172157e-08,-7.52115967869338e-08
"13900",40,"1995-06-01",6.03772685357418e-11,5.97923299447395e-08,-2.546514665478e-08
"13901",41,"1995-06-01",8.03742305292223e-12,4.4694618526001e-08,-3.89055122309023e-08
"13902",42,"1995-06-01",-1.30586265658395e-11,3.92622053624312e-08,-1.32426687273193e-08
"13903",43,"1995-06-01",-1.87081876742142e-11,3.41700831615794e-08,-1.08828928945159e-08
"13904",44,"1995-06-01",-1.75113618487634e-11,2.52753461807103e-08,-6.39286641704869e-09
"13905",1,"1995-07-01",0,0,0
"13906",2,"1995-07-01",0.0294772848957608,0.0527481038660836,-0.00341624234085814
"13907",3,"1995-07-01",0.0178070998537871,0.0499772438174272,-0.0106981448483543
"13908",4,"1995-07-01",0.0122465470941628,0.0249195661609154,-0.00401741788198908
"13909",5,"1995-07-01",0.00649689053346629,0.0139203419399429,-0.00335185594497705
"13910",6,"1995-07-01",0.00437263172318887,0.0103523296083049,-0.00167089422587827
"13911",7,"1995-07-01",0.00216507032838422,0.00632444989405704,-0.00144885145948777
"13912",8,"1995-07-01",0.00124414829583323,0.00361210096270868,-0.00108368007722607
"13913",9,"1995-07-01",0.000501754606803604,0.00222349198404745,-0.00115151506770216
"13914",10,"1995-07-01",0.000216986321393566,0.00127864109583643,-0.00120293632756889
"13915",11,"1995-07-01",1.97144640951153e-05,0.000912412567150606,-0.001038114314384
"13916",12,"1995-07-01",-3.49830529227209e-05,0.00049159693038035,-0.000942549627361048
"13917",13,"1995-07-01",-6.42900103810375e-05,0.000366611578045762,-0.000577315447763793
"13918",14,"1995-07-01",-5.74096527134686e-05,0.000199416242254182,-0.000399109710248777
"13919",15,"1995-07-01",-4.88660794389895e-05,0.000179405900594649,-0.000317895521420089
"13920",16,"1995-07-01",-3.50796153130745e-05,0.00016612054860324,-0.000240016193784956
"13921",17,"1995-07-01",-2.48187320506421e-05,0.000135546852218238,-0.000170670205979837
"13922",18,"1995-07-01",-1.59668479083395e-05,9.73788916358471e-05,-0.000102194635104365
"13923",19,"1995-07-01",-1.00957792713021e-05,5.451154572174e-05,-6.48846444045206e-05
"13924",20,"1995-07-01",-5.90338998115063e-06,3.10871580456308e-05,-3.42639631671066e-05
"13925",21,"1995-07-01",-3.3453124385961e-06,2.4857777451262e-05,-3.5681019462796e-05
"13926",22,"1995-07-01",-1.72411700234274e-06,1.70298289828644e-05,-1.64693186662511e-05
"13927",23,"1995-07-01",-8.20931610271917e-07,1.22539052899416e-05,-1.93891589973774e-05
"13928",24,"1995-07-01",-3.13296383487168e-07,9.57122951753091e-06,-9.85898539425095e-06
"13929",25,"1995-07-01",-6.83985440556273e-08,6.93337956026826e-06,-9.44336237639191e-06
"13930",26,"1995-07-01",4.31314281116216e-08,4.19062380656098e-06,-2.56281705448387e-06
"13931",27,"1995-07-01",7.73581168849277e-08,2.94927673290832e-06,-1.66933891244292e-06
"13932",28,"1995-07-01",7.86900752564707e-08,2.21182069979178e-06,-9.90084859003958e-07
"13933",29,"1995-07-01",6.51906256581892e-08,1.66677348591914e-06,-7.58584221579087e-07
"13934",30,"1995-07-01",4.91021292286685e-08,1.32738149415942e-06,-4.13737326352025e-07
"13935",31,"1995-07-01",3.42542642638807e-08,1.11741648459445e-06,-4.13472773969009e-07
"13936",32,"1995-07-01",2.26863304246699e-08,7.201798259214e-07,-1.94702659758874e-07
"13937",33,"1995-07-01",1.42369563742133e-08,4.19032515275053e-07,-2.53506419975462e-07
"13938",34,"1995-07-01",8.52476605161951e-09,2.51299011197222e-07,-1.58632525621986e-07
"13939",35,"1995-07-01",4.81939398405704e-09,1.19658685292285e-07,-3.11610762740083e-07
"13940",36,"1995-07-01",2.55331331842515e-09,6.04404996659054e-08,-1.57337473745206e-07
"13941",37,"1995-07-01",1.22623505224655e-09,3.30061613671433e-08,-2.58163618230177e-07
"13942",38,"1995-07-01",4.99357970547215e-10,1.78774619510263e-08,-8.29061829447046e-08
"13943",39,"1995-07-01",1.28346751868622e-10,1.45584443725847e-08,-5.53331252040242e-08
"13944",40,"1995-07-01",-3.82711213173351e-11,1.00481386662225e-08,-3.24108256201115e-08
"13945",41,"1995-07-01",-9.7324513974707e-11,6.83962876634115e-09,-2.24765220549828e-08
"13946",42,"1995-07-01",-1.0368365978208e-10,4.59673095591409e-09,-1.22372343642696e-08
"13947",43,"1995-07-01",-8.85790244892194e-11,3.63155310979746e-09,-1.21615022051942e-08
"13948",44,"1995-07-01",-6.75045375220481e-11,3.44543981811464e-09,-6.75218255689823e-09
"13949",1,"1995-08-01",0,0,0
"13950",2,"1995-08-01",0.0291472331805141,0.0565967773302621,-0.00201248535265901
"13951",3,"1995-08-01",0.0170919477113938,0.0404849797131534,-0.00873921203508143
"13952",4,"1995-08-01",0.011762808225043,0.0278365335570929,-0.00683839535765874
"13953",5,"1995-08-01",0.00623791950250476,0.0186864880184057,-0.00284505074221372
"13954",6,"1995-08-01",0.00428599679669217,0.0123982929928469,-0.00194849895782852
"13955",7,"1995-08-01",0.00216874890707267,0.0083737514644152,-0.00157948232220121
"13956",8,"1995-08-01",0.00129353380576241,0.00542488689342849,-0.0010265393215801
"13957",9,"1995-08-01",0.000568850743312595,0.00355260451165453,-0.00108052567936934
"13958",10,"1995-08-01",0.000282264535798747,0.00223703272513178,-0.00121514157106709
"13959",11,"1995-08-01",7.60624649797938e-05,0.00137802429530884,-0.00109725375472944
"13960",12,"1995-08-01",8.62640685419842e-06,0.000933913684956583,-0.000920949759853985
"13961",13,"1995-08-01",-3.22276343563761e-05,0.000610982019724841,-0.000664778663453952
"13962",14,"1995-08-01",-3.54577640193094e-05,0.000442498557005802,-0.000505787772522886
"13963",15,"1995-08-01",-3.44356501762501e-05,0.000297204417307859,-0.000384895590503846
"13964",16,"1995-08-01",-2.62027381505078e-05,0.000179766915148673,-0.00028672137687353
"13965",17,"1995-08-01",-1.96271267888078e-05,0.000111262358040041,-0.000198435378469122
"13966",18,"1995-08-01",-1.31941068636911e-05,9.68610468056129e-05,-0.000143862666946498
"13967",19,"1995-08-01",-8.76483693243606e-06,6.92504240731074e-05,-0.000101269917912051
"13968",20,"1995-08-01",-5.40792866142834e-06,7.65347169203098e-05,-6.67650219233986e-05
"13969",21,"1995-08-01",-3.27611018480231e-06,4.92341701370113e-05,-4.34956867745225e-05
"13970",22,"1995-08-01",-1.85196446929232e-06,4.14423692157912e-05,-2.85487345366148e-05
"13971",23,"1995-08-01",-1.01074505056206e-06,2.78839373004729e-05,-2.50094237468776e-05
"13972",24,"1995-08-01",-5.01688921423489e-07,2.10599912562317e-05,-2.31150186497225e-05
"13973",25,"1995-08-01",-2.26432986048687e-07,1.40666319102924e-05,-1.57795460394883e-05
"13974",26,"1995-08-01",-7.81502771042349e-08,9.15380984794286e-06,-8.86265417473442e-06
"13975",27,"1995-08-01",-9.45135986827255e-09,6.855233454258e-06,-4.61745647132715e-06
"13976",28,"1995-08-01",1.96746792514659e-08,5.34602654492181e-06,-2.57716224163406e-06
"13977",29,"1995-08-01",2.70628025305741e-08,4.04965665647274e-06,-2.04931071394415e-06
"13978",30,"1995-08-01",2.55968098540253e-08,2.99561132855519e-06,-1.52078458931429e-06
"13979",31,"1995-08-01",2.05365155322383e-08,2.1803401332722e-06,-1.06956373485386e-06
"13980",32,"1995-08-01",1.51715567641573e-08,1.68913090170824e-06,-7.41894224175246e-07
"13981",33,"1995-08-01",1.04811529936968e-08,9.96524932178443e-07,-5.50097369883472e-07
"13982",34,"1995-08-01",6.9110231131397e-09,5.7812270728736e-07,-4.11135391683529e-07
"13983",35,"1995-08-01",4.3465530925808e-09,2.37339264197398e-07,-3.34282887941542e-07
"13984",36,"1995-08-01",2.62384714547327e-09,2.29090683626664e-07,-2.61968860366198e-07
"13985",37,"1995-08-01",1.50948809062569e-09,1.79843026468182e-07,-2.04909261703158e-07
"13986",38,"1995-08-01",8.24377863785906e-10,2.34350498788745e-07,-1.55898077712746e-07
"13987",39,"1995-08-01",4.18797581286721e-10,2.28942171808638e-07,-1.15875455408992e-07
"13988",40,"1995-08-01",1.91483124068671e-10,1.96690752359588e-07,-8.45744590387739e-08
"13989",41,"1995-08-01",7.08946876266343e-11,1.51521593351361e-07,-6.57804418207963e-08
"13990",42,"1995-08-01",1.24084929134093e-11,1.02600728925091e-07,-5.1022822358178e-08
"13991",43,"1995-08-01",-1.23639771486731e-11,6.04609657959522e-08,-4.00837560730487e-08
"13992",44,"1995-08-01",-1.97949670555638e-11,2.97130549459665e-08,-3.10978346057325e-08
"13993",1,"1995-09-01",0,0,0
"13994",2,"1995-09-01",0.0289781332233708,0.0497841284004586,0.00020638992095499
"13995",3,"1995-09-01",0.0159494512981828,0.0444881250670037,-0.0109332515756386
"13996",4,"1995-09-01",0.011622130442714,0.0283424960242175,-0.00592379967348762
"13997",5,"1995-09-01",0.00602577038429066,0.0181341792502364,-0.00353609293195722
"13998",6,"1995-09-01",0.00432666262530122,0.0122370314867679,-0.00144500665895993
"13999",7,"1995-09-01",0.00217560844949935,0.00896972449163706,-0.00174321531757465
"14000",8,"1995-09-01",0.00137996613523042,0.00621947141464884,-0.00106121283799859
"14001",9,"1995-09-01",0.000628119629217828,0.00389590533732243,-0.00106478461241677
"14002",10,"1995-09-01",0.000349580064403971,0.00198045552967356,-0.000658387786932667
"14003",11,"1995-09-01",0.000121097415767396,0.0012614971622028,-0.000711275979889823
"14004",12,"1995-09-01",4.6231541560056e-05,0.00089191638270928,-0.000504845271825905
"14005",13,"1995-09-01",-8.53654283135833e-06,0.000602188923628177,-0.000384901467103035
"14006",14,"1995-09-01",-1.85794273019305e-05,0.000431895826694922,-0.000255974699441446
"14007",15,"1995-09-01",-2.4632005446774e-05,0.00030917341664619,-0.000240070584813306
"14008",16,"1995-09-01",-2.00725519788455e-05,0.000200389990855224,-0.000164098148045852
"14009",17,"1995-09-01",-1.64973872488574e-05,0.00011497571157037,-0.000117270063794174
"14010",18,"1995-09-01",-1.15626599132474e-05,6.64737952213833e-05,-0.000101417712405733
"14011",19,"1995-09-01",-8.17449955916811e-06,4.13219866744102e-05,-6.94728359674203e-05
"14012",20,"1995-09-01",-5.27160582132939e-06,2.48478511348317e-05,-5.35557142065807e-05
"14013",21,"1995-09-01",-3.40090089749459e-06,2.2892605571055e-05,-4.06055827238572e-05
"14014",22,"1995-09-01",-2.04456571550378e-06,1.97190352004708e-05,-2.87716293738114e-05
"14015",23,"1995-09-01",-1.21727710311443e-06,2.81546412299174e-05,-2.00454378534086e-05
"14016",24,"1995-09-01",-6.75427380549473e-07,2.29739867060957e-05,-1.34588720705793e-05
"14017",25,"1995-09-01",-3.64311874387113e-07,1.6874766823311e-05,-8.95692551509764e-06
"14018",26,"1995-09-01",-1.77746043903527e-07,1.12316393210482e-05,-5.70651367568841e-06
"14019",27,"1995-09-01",-7.91252632433941e-08,6.63183456280618e-06,-3.51854756338282e-06
"14020",28,"1995-09-01",-2.61698720715057e-08,3.28955391689731e-06,-2.0118306487989e-06
"14021",29,"1995-09-01",-2.21861459448236e-09,1.27779302685235e-06,-1.3907979885849e-06
"14022",30,"1995-09-01",7.90189719611151e-09,5.45818281412463e-07,-5.94468366382946e-07
"14023",31,"1995-09-01",1.02532016694192e-08,4.10403868992418e-07,-3.61921757394989e-07
"14024",32,"1995-09-01",9.60279751660423e-09,3.55140498816781e-07,-2.15714419329648e-07
"14025",33,"1995-09-01",7.6848131492551e-09,2.83326979807056e-07,-2.23596347412348e-07
"14026",34,"1995-09-01",5.70856539573165e-09,7.59986345523147e-08,-9.37507724286731e-08
"14027",35,"1995-09-01",3.97563989370288e-09,4.50842838804277e-08,-1.07438073825715e-07
"14028",36,"1995-09-01",2.65732225802767e-09,3.06549288407892e-08,-5.42894919813022e-08
"14029",37,"1995-09-01",1.70019829827252e-09,2.25199979556952e-08,-5.25600932005863e-08
"14030",38,"1995-09-01",1.05116317175701e-09,1.62338597226372e-08,-3.28891023468074e-08
"14031",39,"1995-09-01",6.23829336632485e-10,1.14297507077037e-08,-2.76433462469128e-08
"14032",40,"1995-09-01",3.55942746396916e-10,1.1250366497256e-08,-1.66903464305373e-08
"14033",41,"1995-09-01",1.9270014557523e-10,2.30730508892827e-08,-1.11945733049239e-08
"14034",42,"1995-09-01",9.78354080605402e-11,1.88770712395449e-08,-6.00038005083678e-09
"14035",43,"1995-09-01",4.47373018292569e-11,1.41161829777967e-08,-4.5217364380393e-09
"14036",44,"1995-09-01",1.68443013708307e-11,1.00352957675357e-08,-2.15451770691851e-09
"14037",1,"1995-10-01",0,0,0
"14038",2,"1995-10-01",0.0261618031120222,0.0553195173209739,0.00691606884598881
"14039",3,"1995-10-01",0.0145795421393428,0.0361062995481135,-0.00513976108957047
"14040",4,"1995-10-01",0.0110247126328333,0.0253069324927271,-0.00242694557122455
"14041",5,"1995-10-01",0.00554616996773228,0.0176899732088776,-0.00331680245068251
"14042",6,"1995-10-01",0.00417409138070674,0.0129919383888672,-0.00129047543279264
"14043",7,"1995-10-01",0.00211302285491812,0.00827695729132976,-0.00202640526728744
"14044",8,"1995-10-01",0.00140236358348248,0.00668847113418683,-0.00100853307533164
"14045",9,"1995-10-01",0.000666517826783186,0.00441836719148573,-0.00147697568534972
"14046",10,"1995-10-01",0.000398090049881205,0.00308701377834538,-0.000792557053357603
"14047",11,"1995-10-01",0.000163099669722075,0.00207239077490681,-0.00110897401467439
"14048",12,"1995-10-01",8.08375158390041e-05,0.00160570876636959,-0.000645714869020861
"14049",13,"1995-10-01",1.70946960975325e-05,0.00110184325550159,-0.000693251836178174
"14050",14,"1995-10-01",-3.53464894593736e-07,0.000839567751620821,-0.000416561401793094
"14051",15,"1995-10-01",-1.23529592175795e-05,0.000559762741067444,-0.000385299619528241
"14052",16,"1995-10-01",-1.21474912460237e-05,0.00038784682256409,-0.000260217767775339
"14053",17,"1995-10-01",-1.15902374662372e-05,0.000251387755579406,-0.000289423318841525
"14054",18,"1995-10-01",-8.68179656986257e-06,0.000171228674694409,-0.000205398213821717
"14055",19,"1995-10-01",-6.56675319762342e-06,0.000115801036351692,-0.000162265214775462
"14056",20,"1995-10-01",-4.45028990016645e-06,8.21998163398855e-05,-8.13333205037461e-05
"14057",21,"1995-10-01",-3.02652133781459e-06,5.8363189458648e-05,-9.29461794144027e-05
"14058",22,"1995-10-01",-1.91782182013186e-06,4.14535773704544e-05,-4.62886254341937e-05
"14059",23,"1995-10-01",-1.21041766337284e-06,2.94575263658261e-05,-4.97180346649625e-05
"14060",24,"1995-10-01",-7.21167308543556e-07,2.09454390119503e-05,-2.91772703914862e-05
"14061",25,"1995-10-01",-4.24021544469601e-07,1.49031200993311e-05,-2.58513562893356e-05
"14062",26,"1995-10-01",-2.34781988799257e-07,1.06119205160425e-05,-1.49903684774068e-05
"14063",27,"1995-10-01",-1.26052834160623e-07,7.56255117462365e-06,-1.46362270130985e-05
"14064",28,"1995-10-01",-6.19845423659837e-08,5.39416349771916e-06,-8.54624097503815e-06
"14065",29,"1995-10-01",-2.78788106323646e-08,4.24522135807745e-06,-6.36378167198746e-06
"14066",30,"1995-10-01",-9.72998862371169e-09,3.5340909279272e-06,-3.80941804295773e-06
"14067",31,"1995-10-01",-1.34667362261289e-09,2.81435742727808e-06,-3.33420986617609e-06
"14068",32,"1995-10-01",2.2311362423482e-09,2.18457146758121e-06,-2.79364302346533e-06
"14069",33,"1995-10-01",3.18749417527531e-09,1.66797569805369e-06,-2.31857796428533e-06
"14070",34,"1995-10-01",3.07012192163532e-09,1.23116117812992e-06,-1.59899119991525e-06
"14071",35,"1995-10-01",2.50590329158598e-09,8.80638501133942e-07,-1.12383774737048e-06
"14072",36,"1995-10-01",1.88817155858527e-09,6.11363690987674e-07,-7.68614991822367e-07
